Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,^GSPC,AAPL,GOOGL,MSFT,^GSPC,AAPL,GOOGL,MSFT,^GSPC,AAPL,GOOGL,MSFT,^GSPC,AAPL,GOOGL,MSFT,^GSPC
Date,,,,,,,,,,,,,,,,,,,,
2018-06-27,43.56312942504883,55.581268310546875,90.84059143066406,2699.6298828125,44.30116563482723,57.037805640632065,93.15025184198876,2746.090087890625,43.53237671315032,55.569324376418585,90.71020771899474,2699.3798828125,43.81623651618253,56.52973285464426,92.74047750761918,2728.449951171875,101141200,34538000,31298400,3803990000
2018-06-28,43.88010025024414,56.07093048095703,91.855712890625,2716.31005859375,44.04805262643195,56.43021284439517,92.30274778638538,2724.340087890625,43.47796528251381,55.040357985286505,90.57981426292255,2691.989990234375,43.548931126106865,55.354852491913356,90.69156765782868,2698.68994140625,69460800,29726000,26650700,3461100000
2018-06-29,43.78784942626953,56.190853118896484,91.83708190917969,2718.3701171875,44.2798747446439,56.79645917468823,93.04779569081953,2743.260009765625,43.26743921185514,56.08287175389113,91.57631453599646,2718.030029296875,44.06697719592457,56.346112872848174,92.13510277930023,2727.1298828125,90950800,31562000,28053200,3586800000
2018-07-02,44.27751159667969,56.833778381347656,93.14092254638672,2726.7099609375,44.30590010518459,56.87757154029879,93.18748408685813,2727.260009765625,43.388083202116974,55.06672916335203,91.26897524821851,2698.949951171875,43.48270554801094,55.502147439363085,91.3621054345391,2704.949951171875,70925200,23216000,19564500,3095040000
2018-07-03,43.506351470947266,55.548423767089844,92.24686431884766,2713.219970703125,44.45964934537701,57.22192230016084,93.71833838502158,2736.580078125,43.41646115908934,55.456365117536414,92.14441897744985,2711.159912109375,44.42180041307127,57.197540881180636,93.57864665164104,2733.27001953125,55819200,16448000,14670300,1911460000
2018-07-05,43.85645294189453,56.79297637939453,92.90811920166016,2736.610107421875,44.09537121166383,56.934800162673476,93.05712611987337,2737.830078125,43.59151758715277,55.888798507616286,92.22825515343189,2716.02001953125,43.823336022551814,55.9624477091322,92.66597496601149,2724.18994140625,66416800,28594000,18977400,2980160000
2018-07-06,44.464385986328125,57.47919464111328,94.21194458007812,2759.820068359375,44.57319716617693,57.534927937105785,94.46339681270499,2764.409912109375,43.80914026437983,56.59143688894604,92.8242784090204,2733.52001953125,43.86118164934169,56.8168606071239,93.02916909765327,2737.679931640625,69940800,21820000,19234600,2590250000
2018-07-09,45.08177185058594,58.0862922668457,94.85457611083984,2784.169921875,45.10542472290098,58.11863884103737,95.22710410052433,2784.64990234375,44.778987652963544,57.586184616781715,94.29578767900331,2770.72998046875,44.826297007065975,57.724025822084144,94.6683156686878,2775.6201171875,79026400,21584000,18212000,3070060000
2018-07-10,45.02737808227539,58.07932662963867,95.10601043701172,2793.840087890625,45.24736826080671,58.39581432510375,95.46922317716779,2795.580078125,44.98716133079551,57.851416156683804,94.86386624178148,2786.239990234375,45.11253638578148,58.22115041447821,94.99424993797194,2788.56005859375,63756400,21334000,19293100,3080140000
2018-07-11,44.44309997558594,58.2943000793457,94.97562408447266,2774.02001953125,44.89254438957308,58.741161159121226,95.31089136145789,2785.909912109375,44.37923034303881,57.49362747039038,94.15606132519356,2770.77001953125,44.58976010046046,57.50606495571216,94.20262997483563,2779.820068359375,75326000,33252000,19644600,2986180000
2018-07-12,45.188236236572266,59.7772102355957,97.0338363647461,2798.2900390625,45.27812657068372,59.81353559076268,97.23872706394496,2799.219970703125,44.78136913724237,58.37590878630872,95.6741155764193,2781.530029296875,44.83341052967808,58.46349131330988,95.71136197138395,2783.139892578125,72164400,44148000,24335900,2834230000
2018-07-13,45.25918960571289,59.9344596862793,98.18865203857422,2801.31005859375,45.37982901334297,60.23402617496429,98.34697406275566,2804.530029296875,45.157471054223706,59.48013078273142,96.9406848291156,2791.68994140625,45.20005200422256,59.853843821369125,97.20145929323387,2796.929931640625,50055600,32612000,24635200,2619790000
2018-07-16,45.15983963012695,59.54084014892578,97.70438385009766,2798.429931640625,45.57143503338008,60.14793826821028,98.55187787906364,2801.18994140625,45.04392862984047,59.38607773719833,97.3411640029653,2793.389892578125,45.30413552457632,59.90410128813945,98.16072678877165,2797.360107421875,60172400,26784000,21786900,2819860000
2018-07-17,45.28757095336914,60.36539840698242,98.6729507446289,2809.550048828125,45.386921682956974,60.64804748677971,99.18517750818422,2814.18994140625,44.755332581630604,58.81879172408297,97.15490786276868,2789.239990234375,44.88543601661674,58.85561822375434,97.42499041942705,2789.340087890625,62138000,40162000,25901700,3064920000
2018-07-18,45.0391845703125,60.356937408447266,97.89994812011719,2815.6201171875,45.370357221393405,60.78887047117127,98.76607235194292,2816.760009765625,44.92800561859978,59.941424408097184,97.5274202699618,2805.889892578125,45.365625203807035,60.13897769032311,98.66362701551574,2811.35009765625,65573600,38948000,29493900,3111560000
2018-07-19,45.38929748535156,59.66972351074219,97.22943115234375,2804.489990234375,45.54778583969298,60.53458811237071,98.07692536037612,2812.050048828125,44.87125146816836,59.60154893160389,96.75445781070182,2799.77001953125,44.87125146816836,60.04542592077435,97.72302769515316,2809.3701171875,81147200,38338000,40171600,3278360000
2018-07-20,45.28520965576172,59.609012603759766,98.97095489501953,2801.830078125,45.519392244296476,60.250446664535346,100.76839518094043,2809.699951171875,44.984789633777496,59.5448168053457,98.79400967469495,2800.010009765625,45.365635926380264,59.67668983496973,100.65664180081494,2804.550048828125,82704800,37938000,56004000,3243250000
2018-07-23,45.3254280090332,60.26189041137695,100.55420684814453,2806.97998046875,45.40822210327195,60.465916803330856,100.71252888992159,2808.610107421875,44.84049890593436,59.316907286783,98.84058142037783,2795.139892578125,45.105434232341366,59.49854164934085,98.9989105675333,2799.169921875,63957600,65446000,29707000,2928490000
2018-07-24,45.65424346923828,62.60817337036133,100.2655029296875,2820.39990234375,45.810367655147765,63.44666335351102,101.3458259991686,2829.989990234375,45.429521231051325,61.911006018848376,99.89297503817112,2811.1201171875,45.52413998098038,63.24761423858294,101.11299695514317,2820.679931640625,74791600,107600000,26316600,3430410000
2018-07-25,46.08475112915039,63.49344253540039,103.2177734375,2846.070068359375,46.09184735246474,63.60789321730792,103.51579432944932,2848.030029296875,45.519392202307905,62.155338435673926,100.20961906422345,2817.72998046875,45.66842011085451,62.332990222262495,100.54489345583875,2817.72998046875,66839600,51104000,30702100,3584400000
2018-07-26,45.940460205078125,63.969173431396484,102.09088897705078,2837.43994140625,46.35442345403334,64.06372262500336,103.37610283271019,2845.570068359375,45.79852850450425,62.84952631507015,101.97912847010599,2835.260009765625,46.035078932478655,63.0575315037681,103.13395862035266,2835.489990234375,76304000,54686000,31372100,3667290000
2018-07-27,45.1764030456543,62.3464241027832,100.28412628173828,2818.820068359375,46.172282008820225,64.26475049802556,102.61241672558866,2843.169921875,44.96824110817268,61.92842058308019,98.84989851568103,2808.340087890625,46.12497264164137,64.14930512489425,102.61241672558866,2842.35009765625,96096000,48362000,37005300,3434370000
2018-07-30,44.92329406738281,61.20935821533203,98.13278198242188,2802.60009765625,45.46499297645298,62.346423759345505,100.14442110395713,2821.739990234375,44.72459256785715,60.917255758267416,97.56467858160161,2798.110107421875,45.39402712391576,61.95628689000204,99.82777703419009,2819.0,84118000,43896000,34668300,3261190000
2018-07-31,45.01318359375,61.06903076171875,98.79405212402344,2816.2900390625,45.450803370539255,61.76520341764702,99.39009409205592,2824.4599609375,44.788461387887985,60.5201565008644,98.14212633653867,2808.06005859375,45.015551408315694,61.29246129547037,99.17588817914704,2809.72998046875,157492000,39382000,27655200,3906890000
2018-08-01,47.66490936279297,61.35615921020508,98.98027801513672,2813.360107421875,47.72641117223793,61.998584157576154,99.1386000533145,2825.830078125,46.67376253103362,60.95557424644955,98.1793455679831,2805.85009765625,47.10428602556714,61.6607029484422,98.74744898062411,2821.169921875,271742800,36994000,23628700,3501350000
2018-08-02,49.05819320678711,61.76122283935547,100.18169403076172,2827.219970703125,49.29237943033868,61.924443953998974,100.66597538002725,2829.909912109375,47.3928797788397,60.61321180685533,97.63919740732412,2796.340087890625,47.4472853667251,60.63510648884614,98.1607393665864,2800.47998046875,249616000,34704000,26104300,3501380000
2018-08-03,49.20011901855469,61.61343002319336,100.619384765625,2840.35009765625,49.37753181863814,62.0294403648149,100.62869991543363,2840.3798828125,48.60637520421288,61.17850908516734,99.48317807180575,2827.3701171875,48.97302904627989,61.96275782812584,100.39587090786009,2829.6201171875,133789600,21264000,18659600,3043690000
2018-08-06,49.45559310913086,61.589046478271484,100.70320892333984,2850.39990234375,49.49817044793707,61.82740883861522,100.9732914492449,2853.2900390625,48.98249231631903,61.23374669659514,100.17235902218248,2835.97998046875,49.202482452429685,61.785111516740386,100.69390087806516,2840.2900390625,101701600,22114000,20265900,2879020000
2018-08-07,48.9919548034668,62.49322509765625,101.40170288085938,2858.449951171875,49.55731013026369,63.0027899496458,101.6065935768358,2863.429931640625,48.9091607174553,62.292186581157694,100.74046924726724,2855.919921875,49.51473278966766,62.30263467658957,101.10368198817872,2855.919921875,102349600,42506000,16080200,3185440000
2018-08-08,49.02507019042969,62.76641845703125,101.96981811523438,2857.699951171875,49.15753783634779,63.283443503431286,102.2119623389833,2862.43994140625,48.37928861184259,62.308106997074276,101.28996120579619,2853.090087890625,48.74121043353765,62.53701215500587,101.82081120434384,2856.7900390625,90102000,34344000,15487500,2978070000
2018-08-09,49.41065216064453,62.92217254638672,102.137451171875,2853.580078125,49.62354609173593,63.2953882252433,102.59380124908478,2862.47998046875,49.01324558394157,62.70521131999087,102.07225931875632,2851.97998046875,49.56440848760244,62.836085861022205,102.17470467442554,2857.18994140625,93970400,27326000,13677200,3066180000
2018-08-10,49.26347732543945,62.3275146484375,101.51347351074219,2833.280029296875,49.636165711081844,62.75994884770292,102.15608401127467,2842.199951171875,49.05933035479848,62.061289442953054,100.93605486494639,2825.81005859375,49.223123155004025,62.65942769536187,101.90462463916228,2838.89990234375,98444800,26602000,18183700,3265590000
2018-08-13,49.58156204223633,62.13493728637695,100.77772521972656,2821.929931640625,50.075312902796945,62.99731518451771,102.05363097255386,2843.39990234375,49.303827862320645,62.05482256642975,100.67527986922472,2819.8798828125,49.686009827257244,62.26233039735355,101.73697976953581,2835.4599609375,103563600,27500000,18472500,3173630000
2018-08-14,49.79046630859375,62.6076774597168,102.03499603271484,2839.9599609375,49.98274357272346,62.72959215054188,102.21194837651828,2843.110107421875,49.43676872429337,61.68210228112277,100.61939859842249,2826.580078125,49.88779300001047,62.327017783606784,101.10367987438666,2827.8798828125,82992000,28080000,16788300,2986500000
2018-08-15,49.90678787231445,61.31784439086914,100.65135192871094,2818.3701171875,50.025477908863984,62.30114228531837,101.8947636870328,2827.949951171875,49.45339106338346,61.020267296587235,99.86603210652252,2802.489990234375,49.664659183556324,61.9179758516112,101.42731361966793,2827.949951171875,115230400,37052000,29982800,3656680000
2018-08-16,50.63790512084961,60.91178512573242,100.6326675415039,2840.68994140625,50.75421900677927,61.88911485492131,101.77324704670087,2850.489990234375,50.19875065654081,60.691338664515015,100.31480486377923,2831.43994140625,50.265216769109614,61.80401906603425,101.24970516210813,2831.43994140625,114001600,32176000,21384300,3232000000
2018-08-17,51.64915466308594,60.50323486328125,100.57657623291016,2850.1298828125,51.73698412751917,61.0555943495023,100.8757440443361,2855.6298828125,50.59993521682601,59.913555329293665,99.74451553448414,2833.72998046875,50.666401344850996,60.811263831286325,100.37089702516921,2838.320068359375,141708000,33092000,18061500,3037640000
2018-08-20,51.145896911621094,60.806785583496094,99.91278839111328,2857.050048828125,52.02894718820168,61.003845312156464,100.87573446984617,2859.760009765625,51.06281246192727,60.147439411134165,99.54817787844205,2850.6201171875,51.772579973081385,60.74259358094934,100.51112395717493,2853.929931640625,121150800,22218000,17914200,2757150000
2018-08-21,51.04620361328125,60.58086013793945,99.08073425292969,2862.9599609375,51.55657288661207,61.3447099848836,100.36154306434953,2873.22998046875,50.80645107024782,60.46242688889164,98.9591926522737,2861.320068359375,51.46399481334846,60.86002775034475,99.95953566091221,2861.510009765625,104639200,23082000,22881900,3174010000
2018-08-22,51.0485725402832,60.79683303833008,100.09039306640625,2861.820068359375,51.35953977789525,61.03469424158548,100.35216392869867,2867.5400390625,50.761341130701624,60.37236020697642,98.89372219151456,2856.050048828125,50.82306225227025,60.42212153608113,98.95916490708767,2860.989990234375,76072400,22296000,18000600,2701250000
2018-08-23,51.15301513671875,60.76747131347656,100.55785369873047,2856.97998046875,51.5233273400405,61.46463866685933,101.13749433557265,2868.780029296875,50.941747091381025,60.67740205380694,99.91277747212159,2854.030029296875,50.953613193126806,60.70377665956165,100.17454836207556,2860.2900390625,75532800,24666000,18167700,2724450000
2018-08-24,51.312068939208984,61.54326629638672,101.34315490722656,2874.68994140625,51.48772784593229,61.575609073219695,101.49273518858931,2876.159912109375,51.06281917946899,60.780411088010446,100.55783524873061,2862.35009765625,51.41651673354817,61.00832155121745,100.66067481273271,2862.35009765625,73905600,24454000,17234000,2603010000
2018-08-27,51.73460006713867,62.51462173461914,102.46505737304688,2896.739990234375,51.924504799962136,62.594242902842495,102.50245423583472,2898.25,51.35241810535412,61.73883167473314,101.44601960978682,2884.68994140625,51.547067830452825,61.9110088442972,102.15653860458893,2884.68994140625,82100400,28580000,19662300,2865070000
2018-08-28,52.15239334106445,61.99659729003906,103.08208465576172,2897.52001953125,52.351791702590354,62.52905150608616,103.30645867744663,2903.77001953125,51.967237202200124,61.852784119676315,102.64268047761767,2893.5,51.98860053619249,62.49620758483991,102.78291691594133,2901.449951171875,91107200,27330000,19151500,2687770000
2018-08-29,52.93100357055664,62.93162536621094,104.72752380371094,2914.0400390625,53.05206971659021,63.057029082994056,104.73687480345701,2916.5,52.08355865898254,62.3419458139493,103.09144835157123,2898.39990234375,52.25921758125528,62.45142301951856,103.25973068338594,2900.6201171875,109019200,36926000,20818000,2805520000
2018-08-30,53.41762161254883,62.42355728149414,104.66207122802734,2901.1298828125,54.18435800556215,63.17247538099979,105.27910876422654,2912.4599609375,52.79331104759601,62.063777577750145,104.18527727666134,2895.219970703125,52.995085498345965,62.86942367106514,104.40030032153881,2908.93994140625,195175200,30104000,22798700,2810450000
2018-08-31,54.03480911254883,61.29694366455078,105.017333984375,2901.52001953125,54.32915798650493,62.32950553113142,105.43803619246874,2906.320068359375,53.64787856382508,60.995881344409966,104.26006002399548,2891.72998046875,53.76894105661691,62.31258812109412,104.41899846797759,2898.3701171875,173360400,42308000,23222700,2887220000
2018-09-04,54.208099365234375,60.27731704711914,104.43768310546875,2896.719970703125,54.40274909041703,61.10138019308064,104.67140811657204,2900.179931640625,53.79743296109522,60.04094787324504,103.04468403645508,2885.1298828125,54.21996909019062,60.83515118283718,103.63366849665572,2896.9599609375,109560400,41458000,22634600,3087420000
2018-09-05,53.854400634765625,59.66972351074219,101.42733764648438,2888.60009765625,54.519065373926225,60.45446959905804,104.16659597544607,2894.2099609375,53.43424063338607,58.48737273767964,101.06272707818604,2876.919921875,54.35764870897098,60.1733125776922,103.78329053842222,2891.590087890625,133332000,53988000,32872400,3248780000
2018-09-06,52.95948791503906,58.917816162109375,101.66104888916016,2878.050048828125,53.968353076317825,59.664247489182856,101.89477394637535,2892.050048828125,52.53220312230638,57.90366379677071,100.5111256019861,2867.2900390625,53.70248497076641,59.643347503141904,101.20294977418072,2888.639892578125,137160000,46854000,23477600,3144240000
2018-09-07,52.532203674316406,58.59933853149414,101.16553497314453,2871.679931640625,53.49833855540811,59.144731349950966,101.64233600249234,2883.81005859375,52.3921503197671,58.18531759495623,100.24933690562129,2864.1201171875,52.66276342098608,58.32116560463234,101.18423696873072,2868.260009765625,150479200,32658000,22498600,2976580000
2018-09-10,51.827186584472656,58.47343826293945,102.25938415527344,2877.1298828125,52.66276537198232,59.05068031375956,102.50246021120333,2886.929931640625,51.38565954800738,58.25199712025586,101.30578906312182,2875.93994140625,52.449121154390156,58.92826448224603,101.75453717729106,2881.389892578125,158066000,27670000,20727900,2751100000
2018-09-11,53.13751983642578,59.21638870239258,103.998291015625,2887.889892578125,53.24434012282994,59.26366329450166,104.32550464260876,2892.52001953125,51.40701743257789,58.02010841410176,101.80127708276588,2866.780029296875,51.75121774304983,58.276382869333666,101.81062808145745,2871.570068359375,142996000,29254000,24301800,2904500000
2018-09-12,52.47760009765625,58.301265716552734,104.43768310546875,2888.919921875,53.41050179030378,59.251222301583034,104.5685685410689,2894.64990234375,52.185620079934594,58.030556791707795,103.31580590526146,2879.199951171875,53.3962595693674,58.81878810493645,104.17591223426847,2888.2900390625,197114800,35716000,18891100,3341280000
2018-09-13,53.74522399902344,58.82575225830078,105.55957794189453,2904.179931640625,54.20574192705473,59.1103944952825,106.32619576928528,2906.760009765625,52.833685374416724,58.182826182305526,104.82100597739144,2896.389892578125,53.05919572270444,58.70433492187866,104.82100597739144,2896.85009765625,166825600,40068000,26055600,3274090000
2018-09-14,53.13514709472656,58.61874008178711,105.9896240234375,2904.97998046875,53.847287212185975,59.117359431196036,106.32618862090568,2908.300048828125,52.82180732655303,58.39680160439915,105.12016666876495,2895.77001953125,53.58854383882072,59.117359431196036,105.98027302552963,2906.3798828125,127997200,24176000,19122300,3179410000
2018-09-17,51.720359802246094,57.7155647277832,104.83969116210938,2888.800048828125,52.92387461747475,58.809831823275566,106.29813295938756,2904.64990234375,51.57555784548122,57.64739014929557,104.57792028903087,2886.159912109375,52.7339698774686,58.6082959696008,106.28878909443571,2903.830078125,148780400,34096000,20736500,2967980000
2018-09-18,51.805816650390625,58.07783126831055,105.84005737304688,2904.31005859375,52.66275866386363,58.78545051627244,106.29815650239446,2911.169921875,51.53994856606182,57.79518220646804,104.44705798551563,2890.429931640625,51.698992744135595,57.85639012296154,104.88646224809762,2890.739990234375,126286800,32314000,22170900,3091190000
2018-09-19,51.836673736572266,58.43413162231445,104.42835998535156,2907.949951171875,52.13339876116158,58.53365428578423,105.9429010293922,2912.360107421875,51.10791895968937,57.65535368257891,103.81132950033565,2903.820068359375,51.86753429821168,58.16989579966882,105.69048108841369,2906.60009765625,108495200,25962000,21728400,3302460000
2018-09-20,52.2307243347168,59.295013427734375,106.1766128540039,2930.75,52.76482936769001,59.41593722193419,106.3916430331875,2934.800048828125,52.02182876273851,58.53265935021993,104.64337713380128,2919.72998046875,52.28057573153219,58.75260845992363,104.97059076932216,2919.72998046875,106435200,29244000,23714500,3406520000
2018-09-21,51.668128967285156,58.3271369934082,106.82169342041016,2929.669921875,52.54643419692721,59.54431722834481,107.78463943623697,2940.909912109375,51.58029590882914,58.32415290826631,106.12051830604436,2927.110107421875,52.408753369471576,59.461711980867406,106.57861738360116,2936.760009765625,384986800,91222000,71229700,5652470000
2018-09-24,52.4111328125,58.69737243652344,107.20500183105469,2919.3701171875,52.522701711224435,58.97753097265769,107.42003201065656,2923.7900390625,51.423634686068496,57.30104829076782,104.91449924523086,2912.6298828125,51.46873746922922,57.69466661106008,105.67176610786966,2921.830078125,110773600,31150000,27334500,3392030000
2018-09-25,52.74348068237305,59.410457611083984,106.99932098388672,2915.56005859375,52.893031292217366,59.55824955058794,107.60700751741268,2923.949951171875,52.152402977775,58.42516662475321,106.34489372176475,2913.699951171875,52.164272706230236,58.9307526446808,107.32654174766992,2921.75,98217600,33152000,22668000,3330880000
2018-09-26,52.323307037353516,59.418922424316406,106.55994415283203,2905.969970703125,53.113782990935896,60.07478718875458,107.5696311016374,2931.14990234375,52.16663534447083,58.987984045927334,106.335562935121,2903.280029296875,52.46098789272328,59.40051297126633,107.01804332339248,2916.97998046875,95938800,37650000,19352000,3417540000
2018-09-27,53.398624420166016,60.08075714111328,106.9619369506836,2914.0,53.75232188534873,60.55349547850465,107.42938705787255,2927.219970703125,53.06391778755663,59.61747220371312,106.76560162886835,2909.27001953125,53.13038751262876,59.71450812755855,107.30784546506096,2911.64990234375,120724800,36274000,19091300,3101360000
2018-09-28,53.58616638183594,60.06682586669922,106.92451477050781,2913.97998046875,53.609902210274825,60.13500044880192,107.11149191602526,2920.530029296875,53.17787246251844,59.606524998887494,106.27943149284711,2907.5,53.3606524678111,59.918035420233394,106.75623248645375,2910.030029296875,91717600,35612000,21647800,3461680000
2018-10-01,53.94697952270508,60.138973236083984,108.08378601074219,2924.590087890625,54.45972121127921,60.91874580514576,108.14922872327791,2937.06005859375,53.73096646740976,59.87324539318135,107.2610766056187,2917.909912109375,54.11077230839944,60.36141286226505,107.27977146660575,2926.2900390625,94403200,33164000,18883100,3375890000
2018-10-02,54.42647933959961,60.094688415527344,107.65374755859375,2923.429931640625,54.59739320810851,60.93467422946381,108.29882377504829,2931.419921875,53.79742386670637,59.6975886812508,106.98996934588158,2919.3701171875,53.944598289315906,60.046419129026155,107.79398399963924,2923.800048828125,99152800,40180000,20787200,3432620000
2018-10-03,55.08878707885742,60.28826141357422,107.67245483398438,2925.510009765625,55.421117682731534,60.420130640862524,108.61670603763531,2939.860107421875,54.54518476421743,59.82149127428166,107.44808078208007,2921.360107421875,54.60927838858312,60.31164813667251,107.90617988509543,2931.68994140625,114619200,26246000,16648000,3625510000
2018-10-04,54.12027359008789,58.573463439941406,105.44738006591797,2901.610107421875,55.155250651361975,60.00810230291196,107.28913435054983,2919.780029296875,53.82117243828827,57.91560931096144,104.36289255777517,2883.919921875,54.78256227082808,59.964810287048586,107.14889791308703,2919.35009765625,128168000,46576000,34821700,3510370000
2018-10-05,53.24197006225586,58.1136589050293,104.83036041259766,2885.570068359375,54.21997833574172,58.818787614261524,105.80265750949106,2909.639892578125,52.36129210115528,57.44137411604414,103.43736106452891,2869.2900390625,54.11315803718363,58.5202158399013,105.29781052844702,2902.5400390625,134322000,31852000,29068900,3340820000
2018-10-08,53.11853790283203,57.52099609375,103.6336669921875,2884.429931640625,53.36303907883118,58.513250004898644,104.7368493138888,2889.449951171875,52.27108933624933,56.49987704225132,102.22196594845556,2862.080078125,52.74822558276078,57.72402399201366,104.39094086741916,2877.530029296875,118655600,46190000,29640600,3381820000
2018-10-09,53.854400634765625,56.986053466796875,104.95188903808594,2880.340087890625,53.94935481014939,57.80115676846242,105.71850684803412,2894.830078125,52.75770616953607,56.93629213461122,103.58693572440852,2874.27001953125,53.08766423196535,57.29159191889398,103.90479834019887,2882.510009765625,107564000,33690000,26198600,3531690000
2018-10-10,51.35953140258789,54.34816360473633,99.2490005493164,2785.679931640625,53.730958650650294,56.58049089760524,104.24136378584687,2874.02001953125,51.285944190069834,54.31581703271671,98.90308493578978,2784.860107421875,53.519690618333854,56.549636368168215,103.99828775653837,2873.89990234375,167962400,58980000,61376300,4554260000
2018-10-11,50.9061393737793,54.27750015258789,99.01527404785156,2728.3701171875,52.10490907696955,55.53747889872429,101.83866924091387,2795.139892578125,50.40052244578554,53.53853282119661,97.41658858337546,2710.510009765625,50.92275771210795,53.69528461771783,98.49172513613799,2776.8701171875,212497600,67696000,63904300,4914090000
2018-10-12,52.724483489990234,55.76041030883789,102.43701934814453,2767.1298828125,52.90726714421123,56.02365141929927,103.99830104222212,2775.77001953125,51.47348960186273,54.490978203332645,100.14651660570604,2729.43994140625,52.323310622604204,55.71562245559773,101.91347749449523,2770.5400390625,161351600,49370000,47742100,4024010000
2018-10-15,51.596923828125,54.859718322753906,100.59526824951172,2750.7900390625,52.6580128594491,55.823110865000245,102.35288533295805,2775.989990234375,51.57556049458657,54.64971997123661,99.98758164369724,2749.030029296875,52.49896867288773,55.63401629601968,101.8199924610611,2763.830078125,123164000,30074000,32068100,3327160000
2018-10-16,52.73396301269531,56.38442611694336,103.77389526367188,2809.919921875,52.93336495591654,56.548144571317,104.15720766988322,2813.4599609375,51.45448501917073,55.32300296456605,101.85734749805636,2766.909912109375,51.969599159718946,55.40908964575526,102.408942181896,2767.050048828125,116736000,38378000,31610200,3460260000
2018-10-17,52.50608825683594,56.111236572265625,103.5027847290039,2809.2099609375,52.850288568315726,57.0771158871371,104.53117336788664,2816.93994140625,52.06693376217197,55.4349691900082,102.41830436902329,2781.81005859375,52.76958022920797,56.728782774682955,104.40963892793405,2811.669921875,91541600,35652000,26548200,3347090000
2018-10-18,51.27883529663086,54.63429641723633,101.43668365478516,2768.780029296875,52.16188930147711,56.348102918423116,103.3345301432196,2806.0400390625,50.56194658901227,54.05855019005367,100.81030215881657,2755.179931640625,51.715613684238384,56.23116170319278,102.93252272453225,2802.0,130325200,46152000,32506200,3639300000
2018-10-19,52.05980682373047,54.99606704711914,101.58626556396484,2767.780029296875,52.522697095776685,55.78081695968578,103.64304328062137,2797.77001953125,51.613531268049336,54.590508583879455,101.1655561677922,2760.27001953125,51.7630818259917,54.92291898994757,101.8386854954901,2775.659912109375,132314800,41286000,32785500,3593940000
2018-10-22,52.37791061401367,55.30409240722656,102.49310302734375,2755.8798828125,53.02121219275246,55.81763600263257,103.34386560540199,2778.93994140625,51.971992725673154,54.73829694879827,101.19359236219374,2749.219970703125,52.17376361041972,55.3608203980192,102.20328625723356,2773.93994140625,115168400,27116000,26545600,3331270000
2018-10-23,52.87165069580078,55.48025131225586,101.06271362304688,2740.68994140625,52.995089320060046,55.63401902781625,101.87607939242875,2753.590087890625,50.96548943018461,53.693794075045105,98.26736392734819,2691.429931640625,51.233730011133105,54.30487097064873,100.7541948347238,2721.030029296875,155071200,37686000,43770400,4373710000
2018-10-24,51.05805969238281,52.604496002197266,95.65898895263672,2656.10009765625,53.22771259289199,55.565342433831944,101.42732152145302,2742.590087890625,50.92749997726,52.50198546594668,94.97650866271711,2651.889892578125,52.840785683513026,55.4847265778731,101.35253492571702,2737.8701171875,163702000,49286000,63897800,4738670000
2018-10-25,52.17613220214844,54.91694641113281,101.24967193603516,2705.570068359375,52.551193090556765,55.625059232611754,102.15651893633593,2722.699951171875,51.45212237395931,53.52161695866587,99.23963552769656,2667.840087890625,51.680008800357086,53.757986130863586,99.61359695085365,2674.8798828125,119423200,72956000,61646800,4663930000
2018-10-26,51.345306396484375,53.929664611816406,99.99689483642578,2658.68994140625,52.26871466151266,55.58425257263776,101.67036655332184,2692.3798828125,50.483615641518725,51.86354243871836,97.94011786038925,2628.159912109375,51.25035220162013,52.16709148904605,98.8095750734644,2667.860107421875,189033600,106438000,55523100,4804330000
2018-10-29,50.38153076171875,51.49032974243164,97.08938598632812,2641.25,52.1500109761365,55.177702617771615,101.623650606509,2706.85009765625,48.92164163892451,50.12038015642591,95.01390636597284,2603.5400390625,52.03132098024093,54.56612455732258,101.07206290288225,2682.64990234375,183742000,81290000,55162000,4701260000
2018-10-30,50.63316345214844,52.225807189941406,96.9771957397461,2682.6298828125,51.07943546602377,52.2949764618957,97.58487513133065,2685.429931640625,49.676522177021106,50.4572659535839,93.5928546275057,2635.340087890625,50.122794190896435,50.7578271124184,96.91175301452674,2640.679931640625,146640000,59768000,65350900,5125600000
2018-10-31,51.952999114990234,54.26953887939453,99.85668182373047,2711.739990234375,52.330432534093326,55.13639666498645,101.10010072368644,2736.68994140625,51.42126648646341,53.15586383311135,98.52912533475231,2705.60009765625,51.48298761908578,53.15586383311135,98.57587319491266,2705.60009765625,153435600,70916000,51062400,5133380000
2018-11-01,52.75059127807617,54.04063415527344,99.02462768554688,2740.3701171875,52.78382433784558,54.73332159597667,100.333489394912,2741.669921875,51.46636442889443,53.634574560309204,98.66001717737893,2708.85009765625,51.99809700733676,54.31034459130592,100.08106947876591,2717.580078125,233292800,40132000,33384200,4730250000
2018-11-02,49.25160598754883,53.319580078125,99.2490005493164,2723.06005859375,50.71624028973885,54.63877350148339,100.33348098372329,2756.550048828125,48.764976217655075,53.12898967358589,98.14581811811247,2700.43994140625,49.742984372083036,54.1909139554294,99.5481683035723,2745.449951171875,365314800,43438000,37680200,4261230000
